,age,decile_score,priors_count,days_in_jail,c_days_from_compas,is_violent_recid,is_recid,Female-African-American,Female-Asian,Female-Caucasian,Female-Hispanic,Female-Native-American,Female-Other,Male-African-American,Male-Asian,Male-Caucasian,Male-Hispanic,Male-Native-American,Male-Other
890,29,5,1,179.0,146.0,0,0,True,False,False,False,False,False,False,False,False,False,False,False
891,43,1,0,0.0,1.0,0,0,False,False,False,False,False,False,False,False,False,True,False,False
892,26,7,9,11.0,1.0,1,1,False,False,False,False,False,False,True,False,False,False,False,False
893,27,10,0,27.0,1.0,0,1,False,False,False,False,False,False,False,False,True,False,False,False
894,52,1,1,3.0,1.0,0,1,False,False,False,False,False,False,False,False,True,False,False,False
895,27,1,1,0.0,1123.0,0,0,False,False,False,False,False,False,False,False,False,True,False,False
896,57,2,1,0.0,8.0,0,0,False,False,False,True,False,False,False,False,False,False,False,False
897,28,6,3,1.0,1.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
898,32,1,3,2.0,1.0,1,1,False,False,False,False,False,False,True,False,False,False,False,False
899,27,3,5,0.0,12.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
900,45,1,0,3.0,1.0,0,1,False,False,False,False,False,False,False,False,False,True,False,False
901,42,1,0,0.0,0.0,0,0,False,False,True,False,False,False,False,False,False,False,False,False
902,33,2,0,0.0,1.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
903,26,4,4,19.0,52.0,1,1,False,False,False,False,False,False,False,False,True,False,False,False
904,28,4,3,45.0,1.0,0,0,False,False,True,False,False,False,False,False,False,False,False,False
905,53,1,0,0.0,1.0,0,0,False,False,True,False,False,False,False,False,False,False,False,False
906,24,2,0,1.0,1.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
907,28,2,1,8.0,9.0,0,0,False,False,False,False,False,False,False,False,False,True,False,False
908,28,5,1,1.0,1.0,0,0,False,False,False,False,False,False,False,False,False,True,False,False
909,39,7,6,35.0,1.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
910,22,7,1,1.0,1.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
911,46,2,2,9.0,0.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
912,25,2,0,1.0,0.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
913,52,5,1,3.0,4696.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
914,28,2,4,0.0,1.0,1,1,False,False,False,False,False,False,True,False,False,False,False,False
915,57,1,1,1.0,4.0,0,1,False,False,True,False,False,False,False,False,False,False,False,False
916,49,1,3,0.0,1.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
917,21,9,2,0.0,1.0,1,1,False,False,False,False,False,False,True,False,False,False,False,False
918,32,10,19,14.0,1.0,1,1,False,False,False,False,False,False,True,False,False,False,False,False
919,63,9,3,220.0,2302.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
920,29,3,2,1.0,1.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
921,46,1,0,1.0,0.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
922,23,10,5,44.0,45.0,1,1,False,False,False,False,False,False,True,False,False,False,False,False
923,28,7,10,1.0,1.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
924,27,2,1,3.0,3.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
925,69,1,0,1.0,1.0,0,0,False,False,False,True,False,False,False,False,False,False,False,False
926,47,1,0,1.0,1.0,0,0,False,False,False,False,False,False,False,False,False,True,False,False
927,45,3,1,128.0,1.0,0,0,False,False,False,False,False,False,False,False,False,True,False,False
928,33,1,1,0.0,0.0,0,0,False,False,True,False,False,False,False,False,False,False,False,False
929,27,2,0,0.0,0.0,0,1,False,False,False,True,False,False,False,False,False,False,False,False
930,47,5,4,32.0,59.0,0,1,False,False,False,False,False,False,False,False,True,False,False,False
931,32,9,14,2.0,1.0,1,1,False,False,False,False,False,False,True,False,False,False,False,False
932,24,7,2,1.0,1.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
933,26,10,5,3.0,1.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
934,47,4,0,1.0,4.0,0,0,False,False,False,False,False,False,False,False,False,True,False,False
935,25,5,1,1.0,1.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
936,21,8,1,108.0,1.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
937,25,2,2,0.0,1.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
938,22,7,6,2.0,1.0,1,1,False,False,False,False,False,False,True,False,False,False,False,False
939,26,6,0,0.0,1.0,0,0,False,False,True,False,False,False,False,False,False,False,False,False
940,20,4,0,1.0,1.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
941,30,5,1,1.0,1.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
942,45,5,0,1.0,3.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
943,33,7,7,78.0,1.0,1,1,False,False,False,False,False,False,True,False,False,False,False,False
944,35,1,2,0.0,1.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
945,41,1,5,1.0,1.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
946,23,3,0,2.0,0.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
947,21,5,0,1.0,1.0,0,1,False,False,True,False,False,False,False,False,False,False,False,False
948,54,1,0,1.0,1.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
949,27,6,10,1.0,1.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
950,22,3,0,1.0,5.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
951,21,7,0,0.0,1.0,0,1,False,False,False,True,False,False,False,False,False,False,False,False
952,23,6,2,6.0,1.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
953,30,1,1,7.0,9.0,0,0,False,False,False,False,False,False,False,False,False,True,False,False
954,36,8,5,19.0,20.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
955,24,6,2,0.0,179.0,1,1,False,False,False,True,False,False,False,False,False,False,False,False
956,29,7,10,23.0,1.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
957,54,5,4,78.0,1.0,1,1,False,False,False,False,False,False,True,False,False,False,False,False
958,22,5,2,13.0,1.0,1,1,False,False,False,False,False,False,False,False,True,False,False,False
959,38,1,2,4.0,64.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
960,26,4,0,0.0,1.0,1,1,False,False,False,False,False,False,True,False,False,False,False,False
961,20,4,0,1.0,1.0,0,0,True,False,False,False,False,False,False,False,False,False,False,False
962,56,1,0,0.0,1.0,0,0,False,False,False,False,False,False,False,False,False,True,False,False
963,52,1,6,1.0,0.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
964,29,1,0,2.0,1.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
965,23,7,6,17.0,18.0,0,0,True,False,False,False,False,False,False,False,False,False,False,False
966,35,1,1,9.0,1.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
967,32,9,8,0.0,4.0,0,1,False,False,False,False,False,False,False,False,True,False,False,False
968,21,7,1,0.0,18.0,1,1,False,False,False,False,False,False,True,False,False,False,False,False
969,25,3,0,0.0,1.0,0,0,False,False,False,False,False,False,False,False,False,True,False,False
970,32,2,5,0.0,0.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
971,30,4,4,1.0,1.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
972,30,4,3,26.0,1.0,0,0,True,False,False,False,False,False,False,False,False,False,False,False
973,23,7,2,6.0,1.0,1,1,False,False,False,False,False,False,True,False,False,False,False,False
974,32,4,8,2.0,2.0,0,1,False,False,False,False,False,False,False,False,True,False,False,False
975,52,1,1,1.0,111.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
976,29,10,6,39.0,1.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
977,42,1,0,0.0,0.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
978,21,8,0,0.0,1.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
979,36,9,4,168.0,144.0,0,1,False,False,True,False,False,False,False,False,False,False,False,False
980,22,3,0,0.0,2.0,0,0,True,False,False,False,False,False,False,False,False,False,False,False
981,45,1,2,47.0,1.0,0,0,False,False,False,False,False,False,False,False,False,True,False,False
982,29,2,0,0.0,1.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
983,54,2,2,0.0,1173.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
984,30,5,6,2.0,1.0,1,1,False,False,False,False,False,False,True,False,False,False,False,False
985,51,4,17,0.0,1.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
986,45,3,20,2.0,0.0,0,1,False,False,False,False,False,False,False,False,False,True,False,False
987,27,3,3,301.0,90.0,1,1,False,False,False,False,False,False,True,False,False,False,False,False
988,24,2,1,13.0,253.0,0,1,False,False,False,False,False,False,False,False,False,True,False,False
989,24,6,2,0.0,27.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
990,23,7,2,5.0,1.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
991,42,3,2,14.0,1.0,0,0,False,False,False,False,False,True,False,False,False,False,False,False
992,36,4,5,0.0,1.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
993,38,7,8,0.0,1.0,1,1,True,False,False,False,False,False,False,False,False,False,False,False
994,69,1,0,0.0,1.0,0,0,False,False,False,False,False,False,False,False,False,True,False,False
995,21,5,1,1.0,4.0,0,1,False,False,False,False,False,False,False,False,False,True,False,False
996,59,1,1,0.0,7604.0,0,0,False,False,False,False,False,False,False,False,False,True,False,False
997,39,6,1,4.0,9.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
998,29,6,2,37.0,1.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
999,22,7,1,1.0,1.0,0,1,False,False,False,False,False,False,False,False,False,True,False,False
1000,28,4,1,0.0,2183.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
1001,44,3,6,1.0,1.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
1002,25,5,2,58.0,1.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
1003,31,10,0,0.0,0.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
1004,35,7,17,2.0,1.0,1,1,False,False,False,False,False,False,True,False,False,False,False,False
1005,27,10,11,2.0,1.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
1006,33,5,1,1.0,1.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
1007,28,9,6,0.0,1.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
1008,20,10,1,1.0,50.0,1,1,False,False,False,False,False,False,True,False,False,False,False,False
1009,60,1,1,0.0,1.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
1010,53,1,0,1.0,0.0,0,0,False,False,False,False,False,False,False,False,False,True,False,False
1011,51,1,0,1.0,1.0,0,1,False,False,False,False,False,False,False,False,False,True,False,False
1012,25,2,1,31.0,106.0,0,0,False,False,False,False,False,False,False,False,False,True,False,False
1013,27,7,5,203.0,168.0,1,1,False,False,False,False,False,False,True,False,False,False,False,False
1014,54,1,0,1.0,1.0,0,0,True,False,False,False,False,False,False,False,False,False,False,False
1015,26,5,3,1.0,7.0,0,0,True,False,False,False,False,False,False,False,False,False,False,False
1016,24,4,3,1.0,1.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
1017,55,2,1,1.0,1.0,0,1,False,False,False,False,False,False,False,False,False,True,False,False
1018,26,3,0,2.0,1.0,0,0,False,False,False,False,False,False,False,False,False,True,False,False
1019,75,1,5,1.0,1.0,0,0,True,False,False,False,False,False,False,False,False,False,False,False
1020,36,5,16,0.0,0.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
1021,56,3,8,72.0,106.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
1022,34,2,0,2.0,1.0,0,1,False,False,False,False,False,False,False,False,False,False,False,True
1023,25,7,5,47.0,2.0,0,1,True,False,False,False,False,False,False,False,False,False,False,False
1024,46,1,0,0.0,1.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
1025,27,2,1,6.0,0.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
1026,24,6,1,0.0,458.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
1027,28,3,3,1.0,1.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
1028,42,8,13,0.0,1.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
1029,59,1,2,0.0,1.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
1030,39,1,1,14.0,15.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
1031,46,4,5,12.0,1.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
1032,25,2,1,0.0,11.0,0,0,False,False,False,False,False,False,False,False,False,False,False,True
1033,55,1,2,1.0,1.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
1034,35,10,1,1.0,4.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
1035,43,1,0,1.0,1.0,1,1,False,False,False,False,False,False,True,False,False,False,False,False
1036,53,1,0,0.0,0.0,0,0,False,False,True,False,False,False,False,False,False,False,False,False
1037,21,5,0,1.0,1.0,0,0,True,False,False,False,False,False,False,False,False,False,False,False
1038,55,10,17,25.0,1.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
1039,27,3,1,1.0,1.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
1040,40,1,0,2.0,1.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
1041,37,1,0,1.0,1.0,0,0,False,False,True,False,False,False,False,False,False,False,False,False
1042,32,2,2,5.0,1.0,0,1,False,False,False,False,False,False,False,False,True,False,False,False
1043,32,2,2,1.0,1.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
1044,36,5,4,2.0,1.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
1045,22,3,0,0.0,1.0,0,0,False,False,False,False,False,False,False,False,False,True,False,False
1046,31,8,0,2.0,1.0,0,0,True,False,False,False,False,False,False,False,False,False,False,False
1047,26,7,4,0.0,0.0,0,1,True,False,False,False,False,False,False,False,False,False,False,False
1048,50,6,30,3.0,1.0,0,1,False,False,True,False,False,False,False,False,False,False,False,False
1049,47,3,4,0.0,0.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
