,age,sex,decile_score,priors_count,race,days_in_jail,c_days_from_compas,is_violent_recid,is_recid
1708,47,Female,1,0,Hispanic,1.0,0.0,0,0
1709,45,Female,2,1,Native American,0.0,147.0,0,0
1710,47,Male,2,6,African-American,5.0,0.0,0,0
1711,34,Male,6,7,African-American,0.0,1.0,0,1
1712,45,Male,8,1,Hispanic,5.0,37.0,0,0
1713,27,Male,9,10,African-American,7.0,1.0,0,0
1714,52,Female,1,0,Caucasian,0.0,1.0,0,0
1715,26,Male,3,0,African-American,0.0,3.0,0,1
1716,25,Male,7,9,African-American,2.0,1.0,0,0
1717,51,Male,2,1,African-American,162.0,1.0,0,0
1718,29,Female,2,1,African-American,1.0,0.0,0,1
1719,39,Male,3,1,African-American,0.0,5806.0,0,0
1720,46,Male,1,0,Caucasian,0.0,1.0,0,0
1721,28,Male,4,6,Caucasian,2.0,2.0,0,0
1722,57,Male,1,0,African-American,1.0,1.0,0,0
1723,23,Male,5,2,Hispanic,0.0,1.0,0,0
1724,34,Male,9,27,African-American,118.0,1.0,0,1
1725,27,Male,3,3,African-American,12.0,1.0,0,0
1726,25,Male,9,7,African-American,3.0,1.0,0,1
1727,31,Male,7,1,Caucasian,32.0,1.0,1,1
1728,37,Male,2,8,African-American,1.0,1.0,0,0
1729,51,Male,2,0,African-American,1.0,0.0,1,1
1730,51,Male,2,3,Hispanic,2.0,14.0,0,0
1731,28,Male,6,8,African-American,40.0,1.0,0,1
1732,56,Male,1,4,Caucasian,7.0,0.0,0,0
1733,45,Male,9,15,African-American,330.0,1.0,0,1
1734,26,Male,6,7,Caucasian,18.0,1.0,1,1
1735,33,Male,8,7,Caucasian,1.0,1.0,1,1
1736,23,Male,4,0,Caucasian,1.0,2.0,0,0
1737,31,Male,2,0,African-American,0.0,0.0,0,0
1738,31,Male,3,0,Other,1.0,1.0,0,0
1739,19,Male,9,1,Hispanic,4.0,12.0,1,1
1740,32,Male,1,0,Caucasian,0.0,0.0,0,0
1741,30,Male,3,1,Caucasian,0.0,1.0,0,1
1742,48,Female,6,9,Hispanic,57.0,87.0,0,0
1743,66,Male,1,1,Caucasian,0.0,1.0,0,0
1744,40,Female,1,0,African-American,1.0,1.0,0,0
1745,59,Male,2,4,African-American,0.0,1.0,0,0
1746,25,Male,7,5,African-American,85.0,120.0,0,0
1747,27,Male,7,3,African-American,1.0,282.0,0,0
1748,22,Male,3,0,African-American,0.0,1.0,0,0
1749,58,Male,1,1,Caucasian,0.0,1.0,0,0
1750,49,Male,1,1,African-American,0.0,1.0,0,0
1751,29,Male,3,2,Caucasian,2.0,2.0,0,0
1752,44,Female,7,11,Caucasian,26.0,1.0,0,1
1753,24,Male,4,2,African-American,6.0,453.0,0,0
1754,27,Male,8,0,African-American,60.0,1.0,1,1
1755,34,Female,5,5,African-American,24.0,53.0,0,1
1756,24,Male,5,0,Caucasian,1.0,3.0,0,0
1757,35,Female,4,3,Caucasian,0.0,0.0,0,0
1758,65,Male,3,4,Caucasian,0.0,68.0,0,0
1759,29,Male,8,7,African-American,2.0,0.0,0,1
1760,30,Male,9,5,African-American,2.0,1.0,1,1
1761,23,Male,2,1,African-American,2.0,1.0,1,1
1762,32,Male,4,2,Caucasian,0.0,27.0,1,1
1763,22,Male,5,2,Caucasian,3.0,1.0,0,0
1764,21,Male,3,0,African-American,1.0,1.0,0,0
1765,43,Female,2,0,Caucasian,1.0,2.0,0,0
1766,29,Male,8,0,African-American,2.0,1.0,0,0
1767,43,Male,3,1,African-American,1.0,1.0,0,0
1768,25,Male,2,1,African-American,2.0,1.0,0,0
1769,47,Male,1,0,Caucasian,1.0,1.0,0,0
1770,21,Female,5,0,African-American,0.0,2.0,0,0
1771,25,Female,6,1,African-American,1.0,1554.0,0,0
1772,54,Male,1,0,Caucasian,1.0,1.0,0,0
1773,34,Male,1,3,African-American,33.0,1.0,1,1
1774,28,Female,2,2,African-American,1.0,1.0,0,0
1775,53,Female,1,4,Caucasian,0.0,1.0,0,1
1776,54,Male,1,0,African-American,1.0,1.0,0,0
1777,37,Male,1,3,Hispanic,83.0,1.0,0,1
1778,34,Male,4,2,African-American,0.0,1.0,0,0
1779,50,Male,9,11,Hispanic,113.0,210.0,0,0
1780,60,Female,1,0,Caucasian,1.0,1.0,0,1
1781,22,Male,4,0,African-American,1.0,1.0,0,0
1782,51,Male,7,3,African-American,1.0,1.0,0,0
1783,29,Male,2,0,African-American,12.0,1.0,0,1
1784,28,Female,5,1,African-American,1.0,43.0,0,0
1785,36,Male,7,6,Caucasian,2.0,131.0,0,0
1786,28,Male,6,5,African-American,27.0,1.0,0,0
1787,33,Male,1,0,Caucasian,0.0,1.0,0,1
1788,43,Male,2,4,Caucasian,2.0,0.0,0,0
1789,45,Male,6,1,Hispanic,26.0,1.0,0,0
1790,32,Male,5,5,Caucasian,65.0,1.0,0,1
1791,35,Female,3,0,African-American,1.0,1.0,0,1
1792,23,Male,4,1,African-American,1.0,1.0,0,1
1793,41,Male,1,1,Hispanic,113.0,1.0,0,0
1794,25,Male,10,24,Other,0.0,1.0,1,1
1795,35,Male,9,12,Hispanic,10.0,1.0,0,0
1796,25,Male,6,4,African-American,43.0,0.0,0,1
1797,69,Male,2,6,Caucasian,1.0,1.0,0,1
1798,24,Male,3,0,Asian,1.0,1.0,0,0
1799,21,Male,6,3,African-American,63.0,38.0,1,1
1800,28,Male,4,0,Hispanic,0.0,1.0,0,0
1801,47,Male,7,23,African-American,403.0,1.0,0,1
1802,59,Male,1,1,Other,0.0,9.0,0,0
1803,29,Male,10,13,African-American,1.0,0.0,1,1
1804,36,Male,4,14,Caucasian,0.0,38.0,0,1
1805,26,Male,8,9,African-American,2.0,1.0,1,1
1806,31,Male,1,0,Other,2.0,1.0,0,0
1807,32,Male,3,8,African-American,0.0,0.0,0,1
1808,27,Female,7,3,Caucasian,88.0,121.0,0,1
1809,28,Male,7,0,Caucasian,1.0,1.0,0,0
1810,48,Male,1,1,Caucasian,0.0,1.0,0,1
1811,23,Male,7,2,Caucasian,164.0,232.0,0,1
1812,44,Male,1,0,Caucasian,0.0,1.0,0,0
1813,42,Male,5,7,African-American,0.0,1.0,0,0
1814,39,Male,7,5,African-American,4.0,1.0,0,0
1815,46,Female,1,2,Hispanic,3.0,1.0,0,0
1816,55,Male,5,0,Caucasian,10.0,1.0,0,0
1817,27,Male,9,5,African-American,4.0,1.0,0,1
1818,31,Female,9,0,Caucasian,4.0,1.0,0,0
1819,25,Male,2,0,African-American,0.0,1.0,0,0
1820,32,Male,7,6,Caucasian,0.0,0.0,0,0
1821,36,Male,5,2,African-American,0.0,1.0,0,0
1822,21,Male,7,3,African-American,4.0,0.0,0,1
1823,39,Male,4,2,Caucasian,1.0,1.0,0,0
1824,26,Female,2,0,African-American,1.0,1.0,0,0
1825,28,Male,8,8,African-American,20.0,1.0,0,1
1826,67,Male,1,2,Caucasian,0.0,5.0,0,1
1827,22,Female,4,0,Other,2.0,1.0,0,0
1828,37,Male,1,3,Caucasian,0.0,1.0,0,0
1829,23,Male,8,2,African-American,2.0,1.0,0,1
1830,49,Female,7,14,African-American,122.0,1.0,0,1
1831,32,Male,7,9,Caucasian,4.0,0.0,0,1
1832,41,Male,6,9,Caucasian,32.0,1.0,0,0
1833,25,Male,3,1,African-American,0.0,1.0,0,0
1834,57,Female,1,3,Caucasian,0.0,475.0,0,0
1835,58,Male,1,0,Caucasian,0.0,1.0,0,0
1836,44,Male,9,19,African-American,17.0,17.0,1,1
1837,28,Male,4,1,African-American,15.0,1.0,0,1
1838,39,Female,5,0,African-American,2.0,1.0,0,1
1839,54,Male,1,0,Caucasian,6.0,1.0,0,0
1840,21,Male,4,0,Hispanic,53.0,1.0,1,1
1841,43,Male,4,0,Caucasian,0.0,1.0,0,0
1842,31,Male,10,5,African-American,0.0,0.0,0,0
1843,30,Male,10,11,African-American,117.0,0.0,0,0
1844,27,Male,4,4,Caucasian,1.0,1.0,0,1
1845,28,Male,2,0,African-American,1.0,1.0,0,1
1846,24,Male,7,0,African-American,0.0,1.0,0,0
1847,43,Male,1,0,Caucasian,0.0,0.0,0,0
1848,44,Male,4,10,African-American,5.0,7.0,0,1
1849,51,Male,7,4,African-American,30.0,45.0,0,0
1850,24,Male,10,11,Hispanic,0.0,15.0,1,1
1851,31,Male,3,1,African-American,229.0,40.0,0,1
1852,23,Male,3,0,African-American,1.0,1.0,0,0
1853,26,Male,10,8,African-American,84.0,85.0,1,1
1854,36,Male,3,5,Caucasian,0.0,1.0,0,1
1855,27,Male,9,1,Caucasian,1.0,1.0,0,0
1856,24,Male,10,0,African-American,1.0,1.0,0,1
1857,66,Male,1,0,Caucasian,0.0,1.0,0,0
1858,36,Female,4,3,Caucasian,25.0,0.0,0,0
1859,53,Male,8,9,Hispanic,130.0,1.0,0,1
1860,23,Male,3,1,Caucasian,0.0,0.0,0,1
1861,22,Female,7,0,African-American,0.0,1.0,1,1
1862,25,Male,3,1,Hispanic,0.0,1.0,0,0
1863,56,Male,1,4,African-American,2.0,1.0,0,0
1864,29,Male,2,1,Native American,33.0,187.0,0,0
1865,29,Male,6,10,Caucasian,4.0,94.0,0,1
1866,51,Male,1,1,Asian,1.0,1.0,0,1
1867,58,Female,1,3,African-American,18.0,1.0,0,0
1868,24,Male,5,3,Caucasian,0.0,0.0,0,0
1869,22,Male,3,0,African-American,71.0,1.0,1,1
1870,39,Male,1,0,Caucasian,0.0,1.0,0,0
1871,20,Male,10,3,Hispanic,42.0,1.0,0,1
1872,46,Male,7,10,Caucasian,73.0,1.0,0,1
1873,38,Male,1,1,Caucasian,0.0,27.0,0,1
1874,23,Male,8,0,Caucasian,3.0,0.0,1,1
1875,39,Male,5,6,Other,26.0,1.0,0,0
1876,25,Male,8,0,African-American,1.0,0.0,0,0
1877,31,Male,9,19,African-American,0.0,1.0,0,1
1878,25,Female,3,1,African-American,0.0,1.0,0,1
1879,26,Male,6,6,African-American,1.0,1.0,0,0
1880,25,Male,9,2,African-American,274.0,1.0,0,0
1881,37,Male,8,11,Caucasian,1.0,0.0,0,1
1882,36,Male,1,0,African-American,0.0,3.0,0,0
1883,26,Male,6,1,African-American,0.0,1.0,0,1
1884,21,Male,2,3,Other,0.0,1.0,0,1
1885,35,Male,4,7,African-American,0.0,24.0,1,1
1886,22,Male,4,2,African-American,1.0,1.0,1,1
1887,25,Male,2,0,Caucasian,0.0,1.0,0,0
1888,24,Male,7,0,Caucasian,0.0,1.0,0,0
1889,36,Male,1,0,Hispanic,1.0,7.0,0,0
1890,24,Male,7,2,African-American,12.0,1.0,1,1
1891,21,Male,9,0,African-American,0.0,1.0,0,1
1892,32,Male,9,15,Caucasian,70.0,1.0,0,1
1893,33,Male,2,2,African-American,1.0,1.0,0,1
1894,33,Male,9,10,African-American,2.0,0.0,0,1
1895,23,Female,8,4,African-American,43.0,20.0,0,1
1896,29,Male,3,0,Caucasian,0.0,3.0,0,0
1897,50,Male,3,8,Caucasian,172.0,1.0,0,0
1898,32,Male,5,5,Caucasian,6.0,15.0,0,1
1899,33,Male,8,14,African-American,2.0,1.0,0,1
1900,37,Male,8,13,African-American,0.0,1.0,0,1
1901,27,Male,7,9,African-American,24.0,1.0,0,1
1902,27,Male,1,0,African-American,1.0,1.0,0,0
1903,52,Female,7,21,African-American,19.0,207.0,0,1
1904,21,Male,5,1,Hispanic,0.0,1.0,1,1
1905,58,Male,1,1,African-American,60.0,1.0,0,0
1906,27,Male,8,4,African-American,33.0,1.0,0,0
1907,28,Male,4,5,African-American,28.0,1.0,0,1
1908,28,Male,7,1,Caucasian,30.0,1.0,0,1
1909,31,Female,3,0,Caucasian,0.0,5.0,0,0
1910,30,Male,9,11,Caucasian,40.0,69.0,0,1
1911,24,Male,7,3,African-American,6.0,1.0,0,0
1912,26,Male,9,6,African-American,18.0,0.0,0,1
1913,43,Male,1,0,Caucasian,1.0,1.0,0,0
1914,31,Male,1,2,African-American,43.0,44.0,0,1
1915,22,Male,6,3,African-American,1.0,1.0,0,1
1916,23,Male,5,0,African-American,3.0,1.0,0,0
1917,42,Male,4,0,Caucasian,0.0,1.0,0,0
1918,34,Male,2,0,African-American,0.0,1774.0,1,1
1919,30,Male,10,18,African-American,17.0,1.0,0,0
1920,29,Male,9,1,African-American,290.0,1.0,0,0
1921,38,Male,4,2,Caucasian,47.0,0.0,0,1
1922,26,Male,4,3,Caucasian,2.0,4.0,0,1
1923,25,Female,6,4,Hispanic,36.0,107.0,0,1
1924,51,Male,7,5,African-American,4.0,523.0,0,0
1925,36,Male,1,0,Other,1.0,1.0,0,0
1926,62,Male,1,0,Hispanic,1.0,3.0,0,0
1927,23,Male,3,0,African-American,0.0,1.0,0,1
1928,34,Male,5,7,African-American,0.0,1.0,0,1
1929,35,Male,2,1,African-American,1.0,1320.0,0,0
1930,22,Male,3,0,Caucasian,3.0,0.0,0,0
1931,29,Male,10,10,African-American,108.0,1.0,0,1
1932,40,Male,2,0,African-American,1.0,3.0,0,0
1933,36,Male,2,2,African-American,0.0,0.0,0,0
1934,26,Male,8,8,African-American,0.0,0.0,0,1
1935,25,Male,3,1,African-American,0.0,23.0,0,1
1936,69,Male,1,0,Caucasian,0.0,3.0,0,0
1937,27,Male,4,1,African-American,8.0,1.0,0,0
1938,20,Male,5,0,Caucasian,1.0,0.0,0,1
1939,27,Male,1,1,African-American,2.0,2.0,0,0
1940,24,Female,6,6,African-American,310.0,1.0,0,0
1941,42,Male,1,0,Caucasian,2.0,7.0,0,0
1942,25,Male,3,1,Caucasian,1.0,1.0,0,0
1943,46,Male,1,1,Caucasian,29.0,37.0,0,1
1944,25,Male,4,0,African-American,7.0,1.0,0,0
1945,22,Male,3,0,African-American,0.0,1.0,0,0
1946,21,Male,4,0,Caucasian,0.0,1.0,0,0
1947,30,Male,2,1,African-American,1.0,0.0,0,0
1948,46,Male,5,9,Caucasian,4.0,1.0,0,0
1949,26,Male,7,2,African-American,0.0,0.0,0,0
1950,33,Male,5,0,African-American,0.0,0.0,0,1
1951,40,Male,1,1,African-American,1.0,2.0,0,0
1952,34,Male,4,0,Caucasian,28.0,1.0,0,0
1953,22,Male,2,1,Caucasian,36.0,1.0,0,1
1954,28,Male,5,3,Hispanic,0.0,1.0,0,0
1955,31,Male,3,4,African-American,1.0,1.0,0,1
1956,59,Male,1,3,Caucasian,1.0,0.0,1,1
1957,37,Male,2,0,Native American,0.0,1.0,0,0
1958,50,Male,1,0,African-American,2.0,1.0,0,0
1959,21,Female,4,2,Other,26.0,69.0,0,1
1960,57,Male,5,8,African-American,99.0,1.0,1,1
1961,31,Male,5,5,African-American,0.0,1.0,0,1
1962,51,Female,7,1,African-American,0.0,1259.0,0,0
1963,44,Male,8,9,African-American,25.0,28.0,0,0
1964,48,Male,9,5,African-American,242.0,1.0,0,1
1965,25,Female,4,0,Caucasian,1.0,1.0,0,0
1966,51,Male,3,5,African-American,0.0,4984.0,0,0
1967,50,Male,1,0,Caucasian,0.0,1.0,0,1
1968,57,Male,1,2,Caucasian,2.0,11.0,0,0
1969,55,Male,1,0,Caucasian,0.0,1.0,0,0
1970,59,Male,3,4,African-American,1.0,2.0,0,1
1971,42,Female,1,0,African-American,0.0,0.0,0,0
1972,20,Male,8,2,Hispanic,21.0,21.0,0,1
1973,58,Male,9,16,African-American,29.0,47.0,0,1
1974,21,Male,4,0,Other,28.0,1.0,0,0
1975,32,Male,9,21,African-American,64.0,1.0,0,1
1976,24,Female,4,0,Hispanic,0.0,0.0,0,0
1977,42,Male,4,1,African-American,1.0,1.0,0,0
1978,29,Male,8,8,African-American,13.0,0.0,0,1
1979,21,Male,6,1,African-American,7.0,1.0,0,0
1980,31,Male,2,1,Caucasian,0.0,356.0,0,1
1981,56,Male,4,8,Hispanic,0.0,330.0,0,0
1982,58,Male,1,0,Caucasian,0.0,1.0,0,0
1983,22,Male,7,1,African-American,0.0,0.0,0,1
1984,46,Male,1,1,Caucasian,0.0,1.0,0,1
1985,50,Male,2,0,Caucasian,14.0,0.0,0,1
1986,46,Male,9,2,African-American,0.0,1.0,0,0
1987,44,Female,8,11,African-American,15.0,1.0,0,1
1988,35,Male,5,4,African-American,29.0,1.0,0,0
1989,30,Male,9,14,African-American,2.0,1.0,0,1
1990,42,Male,5,2,African-American,0.0,1.0,0,0
1991,46,Male,1,5,African-American,202.0,1.0,0,1
1992,42,Male,10,0,African-American,34.0,0.0,0,1
1993,37,Male,3,12,African-American,25.0,74.0,0,0
1994,29,Male,10,7,Caucasian,1.0,1.0,0,1
1995,32,Male,4,8,African-American,4.0,1.0,0,0
1996,31,Male,6,5,Other,3.0,1.0,0,1
1997,33,Female,1,1,African-American,1.0,1.0,0,0
1998,25,Male,4,4,Caucasian,183.0,1.0,0,0
1999,33,Female,1,0,African-American,1.0,1.0,0,0
2000,21,Male,5,1,Hispanic,0.0,1.0,0,0
2001,64,Female,3,7,Caucasian,76.0,536.0,0,0
2002,35,Male,1,1,Caucasian,49.0,1.0,0,1
2003,56,Male,1,1,African-American,2.0,22.0,0,0
2004,38,Male,3,0,Caucasian,2.0,1.0,1,1
2005,40,Female,1,4,African-American,1.0,1.0,0,0
2006,34,Male,7,3,African-American,94.0,105.0,0,0
2007,28,Male,4,4,African-American,1.0,1.0,0,0
2008,51,Male,1,0,African-American,1.0,1.0,0,0
2009,35,Male,2,2,African-American,1.0,1.0,0,0
2010,61,Male,2,5,African-American,12.0,13.0,0,0
2011,25,Male,3,0,African-American,1.0,0.0,0,0
2012,25,Male,7,4,African-American,0.0,1.0,0,1
2013,26,Male,5,0,African-American,0.0,1.0,0,1
2014,42,Male,1,1,Caucasian,2.0,1.0,0,0
2015,25,Female,4,1,African-American,0.0,10.0,0,0
2016,26,Male,10,13,African-American,1.0,207.0,0,1
2017,31,Male,7,9,African-American,0.0,1.0,0,0
2018,35,Male,2,1,Caucasian,1.0,1.0,0,0
2019,41,Female,2,4,African-American,9.0,247.0,0,1
2020,34,Male,1,0,Caucasian,116.0,1.0,0,0
2021,46,Male,1,5,Caucasian,0.0,93.0,0,0
2022,33,Female,2,1,Caucasian,0.0,1.0,0,0
2023,30,Male,2,3,African-American,0.0,1.0,0,1
2024,50,Female,4,7,African-American,1.0,1.0,0,0
2025,21,Male,5,0,African-American,50.0,1.0,0,0
2026,31,Male,10,16,Hispanic,482.0,1.0,0,1
2027,31,Male,7,2,African-American,3.0,1.0,0,1
2028,23,Female,4,0,African-American,0.0,1.0,0,0
2029,25,Male,6,1,African-American,1.0,0.0,0,0
2030,24,Female,5,1,Caucasian,1.0,1.0,0,0
2031,31,Male,10,13,African-American,0.0,1.0,0,1
2032,60,Male,1,0,African-American,2.0,1.0,0,1
2033,30,Male,2,2,African-American,0.0,1.0,0,0
2034,32,Female,1,0,Other,0.0,1.0,0,0
2035,46,Male,1,0,Caucasian,1.0,1.0,0,0
2036,21,Male,4,0,Caucasian,0.0,1.0,1,1
2037,28,Male,9,6,African-American,0.0,497.0,0,0
2038,35,Male,8,0,African-American,1.0,1.0,0,1
2039,34,Male,3,2,Hispanic,9.0,1.0,0,1
2040,41,Male,8,2,Asian,161.0,1.0,0,1
2041,40,Female,4,7,African-American,1.0,33.0,0,0
2042,23,Male,10,1,African-American,15.0,1.0,0,1
2043,23,Male,6,3,African-American,1.0,1.0,0,1
2044,28,Male,4,2,African-American,2.0,0.0,0,1
2045,21,Male,4,0,Hispanic,0.0,1.0,0,1
2046,46,Male,4,2,Caucasian,3.0,1.0,0,1
2047,56,Male,2,1,African-American,0.0,1.0,0,0
2048,41,Male,6,19,African-American,62.0,71.0,0,1
2049,40,Male,5,8,Hispanic,0.0,1.0,0,1
2050,30,Male,3,5,Hispanic,2.0,1.0,0,1
2051,24,Male,4,1,African-American,0.0,1.0,1,1
2052,25,Male,8,7,African-American,12.0,47.0,0,0
2053,33,Female,1,0,Caucasian,0.0,1.0,0,0
2054,48,Male,8,2,Caucasian,4.0,1.0,1,1
2055,33,Male,6,11,African-American,44.0,1.0,0,1
2056,25,Male,7,0,Hispanic,0.0,1.0,0,0
2057,25,Male,8,6,Caucasian,1.0,189.0,0,1
2058,58,Male,7,38,African-American,87.0,112.0,0,1
2059,30,Male,5,7,African-American,0.0,1.0,0,1
2060,37,Male,3,0,Hispanic,2.0,1.0,1,1
2061,43,Female,8,7,Caucasian,8.0,21.0,0,0
2062,32,Male,3,0,Caucasian,1.0,1.0,0,0
2063,33,Male,7,3,Other,0.0,1.0,0,0
2064,39,Male,2,4,Other,0.0,31.0,0,1
2065,49,Male,1,4,Caucasian,5.0,16.0,0,0
2066,24,Male,4,0,Caucasian,18.0,1.0,0,0
2067,26,Male,9,1,African-American,1.0,1.0,0,0
2068,42,Male,2,0,Caucasian,1.0,1.0,0,0
2069,22,Male,6,1,African-American,6.0,1.0,0,1
2070,36,Male,1,0,Hispanic,0.0,0.0,0,0
2071,29,Male,7,7,Caucasian,27.0,1.0,1,1
2072,39,Male,3,0,Caucasian,18.0,0.0,0,0
2073,27,Male,6,13,African-American,14.0,0.0,0,1
2074,38,Male,5,2,Caucasian,7.0,1.0,0,1
2075,20,Male,2,0,Caucasian,3.0,0.0,0,1
2076,25,Male,10,4,African-American,86.0,1.0,0,1
2077,53,Male,1,0,Caucasian,0.0,1.0,0,0
2078,27,Female,8,0,African-American,6.0,1.0,0,1
2079,21,Male,5,0,Other,6.0,1.0,1,1
2080,50,Male,1,1,Caucasian,5.0,1.0,0,1
2081,41,Male,5,4,African-American,0.0,1.0,0,0
2082,34,Male,2,4,African-American,530.0,219.0,1,1
2083,22,Male,8,5,Caucasian,4.0,2.0,1,1
2084,22,Male,7,0,Caucasian,2.0,1.0,1,1
2085,25,Male,5,2,African-American,26.0,1.0,0,0
2086,42,Male,4,1,African-American,1.0,1.0,0,1
2087,27,Female,3,2,Caucasian,1.0,34.0,0,0
2088,51,Male,1,2,Other,1.0,1.0,0,0
2089,33,Male,9,23,African-American,369.0,1.0,0,1
2090,24,Male,3,0,African-American,1.0,1.0,0,0
2091,37,Male,4,4,African-American,92.0,0.0,0,0
2092,37,Male,1,0,Caucasian,0.0,3.0,0,0
2093,27,Female,2,0,Other,0.0,1.0,0,0
2094,21,Male,6,0,Other,5.0,1.0,0,0
2095,35,Male,1,1,African-American,1.0,0.0,1,1
2096,24,Female,8,0,Caucasian,36.0,1.0,0,0
2097,21,Male,7,1,Other,0.0,113.0,0,0
2098,49,Male,1,2,Caucasian,1.0,1.0,0,0
2099,38,Male,6,9,African-American,2.0,4.0,0,0
2100,61,Male,1,0,Other,0.0,1.0,0,0
2101,30,Female,2,0,African-American,0.0,0.0,0,0
2102,22,Male,6,3,African-American,128.0,1.0,1,1
2103,25,Male,7,0,African-American,1.0,1.0,0,1
2104,30,Female,3,3,Hispanic,1.0,1.0,0,1
2105,52,Male,1,0,Caucasian,0.0,1.0,0,0
2106,26,Male,2,0,Caucasian,0.0,1.0,0,0
2107,26,Male,4,0,Other,1.0,1.0,0,0
2108,29,Male,7,6,African-American,0.0,55.0,0,0
2109,45,Male,9,9,Caucasian,54.0,1.0,0,1
2110,20,Male,9,0,African-American,0.0,1.0,0,1
2111,29,Male,8,4,African-American,80.0,2.0,1,1
2112,43,Male,6,1,Caucasian,69.0,1.0,0,1
2113,26,Male,5,2,Caucasian,0.0,1.0,0,0
2114,46,Female,4,4,African-American,0.0,0.0,0,0
2115,46,Female,1,0,African-American,1.0,1.0,0,0
2116,39,Male,1,8,Caucasian,1.0,56.0,0,0
2117,29,Male,10,12,African-American,5.0,1.0,1,1
2118,41,Male,1,0,Caucasian,1.0,1.0,0,0
2119,29,Male,10,11,African-American,19.0,1.0,0,1
2120,25,Female,7,5,African-American,0.0,1.0,0,0
2121,23,Male,7,2,African-American,18.0,1.0,0,0
2122,46,Female,8,1,African-American,55.0,245.0,0,1
2123,30,Male,3,0,Caucasian,0.0,1.0,0,0
2124,34,Male,6,1,Caucasian,2.0,1.0,0,0
2125,70,Male,1,11,Caucasian,12.0,13.0,0,1
2126,52,Male,1,2,Caucasian,1.0,1.0,0,0
2127,51,Male,2,4,African-American,7.0,26.0,0,1
2128,45,Female,10,15,Native American,1.0,1.0,0,1
2129,55,Male,6,21,African-American,85.0,1.0,0,1
2130,49,Female,1,1,Caucasian,1.0,1.0,0,0
2131,26,Female,6,9,African-American,1.0,13.0,1,1
2132,47,Female,1,0,Caucasian,0.0,0.0,0,0
2133,27,Male,2,0,African-American,1.0,0.0,0,0
2134,25,Male,7,5,Caucasian,0.0,3.0,0,1
2135,21,Male,10,1,African-American,59.0,0.0,0,1
2136,37,Male,10,26,African-American,1.0,1.0,0,1
2137,21,Male,9,1,African-American,49.0,1.0,0,1
2138,21,Male,6,0,African-American,1.0,2.0,0,0
2139,25,Male,10,4,African-American,0.0,1.0,0,1
2140,27,Female,5,3,African-American,1.0,1.0,0,1
2141,30,Male,4,3,Caucasian,12.0,1.0,1,1
2142,70,Male,1,0,Caucasian,0.0,1.0,0,0
2143,37,Male,9,11,Caucasian,0.0,1.0,0,1
2144,46,Male,5,5,African-American,2.0,0.0,0,1
2145,40,Male,1,4,Other,2.0,1.0,0,1
2146,20,Male,8,1,African-American,217.0,123.0,0,1
2147,43,Male,4,18,African-American,9.0,1.0,0,1
2148,38,Male,6,15,African-American,55.0,1.0,0,0
2149,29,Male,4,0,African-American,0.0,1.0,0,0
2150,37,Male,2,8,African-American,1.0,0.0,0,1
2151,38,Male,4,3,Hispanic,0.0,21.0,0,0
2152,27,Female,3,0,Caucasian,0.0,4.0,0,0
2153,20,Female,5,0,Other,10.0,1.0,0,1
2154,44,Male,1,0,Hispanic,0.0,0.0,0,0
2155,31,Male,5,6,Caucasian,1.0,1.0,0,0
2156,29,Male,2,3,African-American,1.0,1.0,0,1
2157,48,Male,7,13,Caucasian,74.0,96.0,0,1
2158,30,Female,2,0,African-American,0.0,1.0,0,0
2159,25,Female,5,2,Caucasian,11.0,25.0,0,1
2160,40,Male,2,3,African-American,1.0,1.0,0,0
2161,49,Female,2,3,Caucasian,1.0,226.0,0,1
2162,33,Male,3,1,Caucasian,1.0,1.0,0,0
2163,26,Male,5,5,Caucasian,1.0,1.0,0,1
2164,31,Male,3,1,Hispanic,1.0,0.0,0,0
2165,61,Male,1,1,Caucasian,0.0,1.0,0,0
2166,30,Male,4,2,Caucasian,0.0,1.0,0,0
2167,62,Male,1,0,Caucasian,2.0,1.0,0,0
2168,27,Female,8,4,Caucasian,54.0,13.0,0,1
2169,48,Male,6,9,Caucasian,1.0,1.0,0,0
2170,40,Female,2,0,Caucasian,1.0,1.0,0,0
2171,24,Male,4,0,Caucasian,2.0,1.0,0,0
2172,22,Male,4,0,African-American,1.0,1.0,0,1
2173,30,Male,8,4,African-American,15.0,1.0,0,1
2174,63,Male,1,0,Caucasian,0.0,1.0,0,0
2175,46,Male,1,0,Hispanic,0.0,399.0,0,0
2176,33,Male,10,4,African-American,1.0,1.0,0,0
2177,21,Female,6,1,African-American,0.0,79.0,1,1
2178,43,Male,4,0,Caucasian,1.0,5.0,0,1
2179,26,Male,10,3,African-American,33.0,1.0,0,1
2180,51,Male,1,1,African-American,7.0,17.0,0,0
2181,39,Male,1,3,Caucasian,1.0,1.0,1,1
2182,30,Female,3,0,Hispanic,1.0,1.0,0,1
2183,32,Male,8,14,African-American,1.0,1.0,0,1
2184,22,Male,6,0,African-American,0.0,2.0,0,0
2185,59,Male,1,0,Caucasian,0.0,1.0,0,0
2186,38,Male,7,37,African-American,30.0,1.0,1,1
2187,23,Male,6,2,African-American,237.0,1.0,0,0
2188,42,Male,1,0,African-American,1.0,0.0,0,1
2189,20,Male,3,1,African-American,15.0,37.0,1,1
2190,38,Male,7,2,African-American,192.0,0.0,1,1
2191,34,Female,3,2,Caucasian,1.0,1.0,0,0
